word,surprisal,avg_rt
being,7.90176,250.320625
so,11.0062,265.8575
tired --,12.98134,279.78800000000007
not,13.1017,336.74937500000004
only,4.60175,295.6625
had,11.6595,317.28875
my,12.7968,268.168
usual,15.3589,288.49062499999997
full,13.0001,357.79625000000004
day,8.74475,299.99499999999995
but,10.8521,343.96133333333336
a,6.39483,295.773125
dinner,15.6134,293.913125
meeting,12.3032,294.88124999999997
as,8.99469,316.84562500000004
that,7.73896,298.02187499999997
kept,14.5239,309.32874999999996
me,12.689,290.42937499999994
up,8.85821,259.741875
But,4.58894,285.980625
the,2.65547,372.489375
rest,9.5236,336.509375
of,1.02593,271.245625
the,6.70896,299.214375
main,10.7331,277.834375
based,15.8777,375.58125
on,0.866665,322.7625
logic,17.3865,301.859375
at,4.77074,307.15562500000004
It,5.65274,306.964375
was,3.28029,261.251875
just,7.06443,295.44375
going,9.48181,273.2075
to,1.78021,266.190625
be,3.63007,302.1375
one,9.37575,246.37375000000003
of,0.95131,262.905625
those,6.48215,274.16375
For,6.51944,274.34875
the,1.43827,268.0025
I,13.356,305.44687500000003
wished,17.8314,305.474375
chosen,12.9535,354.03999999999996
some,10.3852,310.759375
And,6.26392,293.60687500000006
for,9.44235,296.08687499999996
the,2.94963,266.375
I,13.356,272.892
answered,17.6098,280.36125
I,7.67562,310.66375
chosen,12.9535,304.005625
medicine --,12.24681,316.4166666666667
it,6.05211,402.32142857142856
had,6.26883,324.51874999999995
chosen,12.5264,286.28187499999996
I,13.3611,327.98375
I,13.3111,289.74312499999996
told,11.2231,290.055625
myself,15.9949,317.70312500000006
in,5.54835,309.295
the,2.68569,291.714
I,7.67562,329.76625
had,8.03747,303.33437499999997
a,4.33312,283.29437499999995
lot,7.47805,313.44625
to,4.16257,262.554375
be,5.74249,299.7287500000001
A,5.74117,260.573125
profession,16.429,349.1278571428571
that,7.70427,306.30333333333334
brought,14.5806,332.756875
me,12.9273,352.66125
as,5.56191,261.0153333333334
good,10.4029,296.35133333333334
an,10.1093,290.14375
income,10.5792,296.27562500000005
as,10.0587,309.90375000000006
mine,15.1834,302.82733333333334
to,6.14296,327.71937499999996
be,6.08136,341.61812499999996
Maybe,11.0685,281.258125
I,6.56866,267.91062500000004
see,12.5034,267.520625
as,9.52563,320.516875
much,5.00671,269.94312500000007
of,7.23012,278.83
as,8.07921,342.61187499999994
but,11.1784,293.96874999999994
how,11.6649,321.43625000000003
much,3.08791,343.02562499999993
worse,10.7328,290.40875
it,9.77272,291.4026666666667
would,5.32631,309.314375
have,4.18381,320.6453333333333
been,3.06679,344.60812500000003
if,10.5426,268.99937500000004
had,10.8521,280.86937500000005
to,4.9521,302.519375
board,16.2751,322.64375
her,11.5856,279.3021428571428
out,7.94752,381.4925
somewhere,16.0293,330.298125
after,10.4132,321.70374999999996
Alice,17.3943,359.970625
went --,10.609055,378.82333333333344
send,15.872,346.57615384615383
my,12.215,381.1271428571428
daughter,7.90182,336.94062499999995
to,5.66383,288.508125
an,7.85185,271.475625
or,8.53885,296.186875
a,4.88867,288.81562499999995
At,6.95964,310.86937499999993
we,13.8147,307.22
were,5.92908,264.03266666666667
together,13.4967,276.1806666666667
and,6.40771,291.23125
we,9.42433,270.036875
had,5.89539,298.38
Mrs.,14.19,336.66625000000005
to,5.88133,308.0268749999999
look,9.63523,276.969375
after,8.90345,277.97124999999994
us --,11.158795000000001,300.62
no,9.50156,301.92249999999996
mother,15.0106,326.36875
could,9.8759,301.46000000000004
be,2.84842,295.251875
of,6.68955,318.34687499999995
than,9.47941,343.62812499999995
Mrs.,13.9643,312.859375
Hodges,20.2982,362.62437499999993
I,7.67562,294.085
was,3.96865,297.3573333333333
lucky,13.9639,281.9980000000001
in,6.90417,282.4975
lots,15.545,275.830625
of,1.30162,302.48249999999996
no,14.0792,266.761875
doubt,5.91659,335.27875
about,3.69502,259.183125
Especially,14.6762,365.18733333333336
in,6.91527,256.388125
the,2.68569,261.07875
way,8.63595,318.60625
had,10.8521,318.871875
turned,9.88863,266.986875
Growing,15.5374,275.13125
up,9.90571,267.08866666666665
without,11.8989,305.13
a,3.39566,263.549375
mother,15.6847,263.930625
from,8.42188,279.27937499999996
the,2.66554,270.26937499999997
time,10.0702,269.10375000000005
she,8.94016,284.92437500000005
was,4.08842,258.91375
three --,11.334,279.43187500000005
it,6.05211,295.418125
a,7.5239,315.5275
good,8.039,293.6275
thing,5.31097,284.59187499999996
for,6.89989,253.40875
a,4.10541,251.94125
even,12.3505,292.44437500000004
knowing,16.6288,301.74375
the,3.71739,327.04562500000003
kind,10.388,280.620625
of,0.191074,305.95000000000005
mother,15.118,276.86375
Alice,16.6674,250.73266666666663
had,9.3363,268.971875
But,4.58894,337.21500000000003
I,7.78119,331.60375000000005
start,15.5201,357.83
on,8.08063,287.53625
She,8.86122,290.00187500000004
is,6.86571,254.81499999999997
a,4.31442,294.83875000000006
closed,15.8892,283.63875
a,7.4168,315.00200000000007
picture,15.7172,308.21999999999997
I,11.5123,332.34187499999996
keep,14.9286,282.741875
on,7.15278,280.056875
my,8.80601,272.87187499999993
but,10.8521,325.53312500000004
never,7.83045,306.95750000000004
look,12.9168,293.89750000000004
If,7.38143,293.6606249999999
kept,15.5201,282.84866666666665
on,7.74475,280.23625000000004
as,10.0815,284.573125
been,14.0526,329.97437499999995
the,5.37696,280.665
story,11.9844,343.466875
told,12.2238,301.35187500000006
would,10.3059,341.84875
probably,7.82283,352.79533333333336
have,6.51047,282.23375000000004
been,3.27895,298.73249999999996
true,10.5848,298.498
by,8.21044,305.505
As,16.3629,336.03062499999993
bright,15.3379,359.6635714285714
smile,17.5066,294.06357142857144
greeted,16.4728,305.65933333333334
me,13.054,288.919375
at,8.85821,266.401875
the,2.50944,272.384
breakfast,17.265,294.14000000000004
Her,10.7236,254.49875000000006
first,11.9947,267.698125
class,9.07174,283.86812499999996
until,12.9535,308.333125
but,10.8521,304.9387500000001
she,11.609,324.72875
always,13.9544,281.65125
got,12.231,272.625625
up,9.16306,284.364
to,3.77329,258.245
have,7.96015,253.44374999999994
breakfast,16.977,320.980625
with,8.29405,248.72375
It,5.65274,249.921875
made,10.0521,276.78125
me,10.7316,263.111875
feel,7.15278,237.59687500000004
good,8.30324,246.66187499999998
and,6.75984,264.37187500000005
knowing,15.8829,269.26533333333333
that,3.71739,269.995
all,10.8236,301.295625
on,8.25559,292.24875
her,8.98615,275.91133333333335
to,6.49675,277.8725
go,8.47925,266.69875
to,3.1415,255.378125
college,12.8638,272.91374999999994
right,12.1306,277.026875
here,11.817,258.860625
in,5.63774,254.04499999999996
town,10.8812,277.41875000000005
made,11.7096,268.75374999999997
me,10.7316,258.919375
feel,7.15278,284.11437500000005
I,13.3611,248.98750000000004
knew,11.2231,255.69124999999997
that,3.98174,249.22
I,8.18969,258.30466666666666
give,12.7443,260.26374999999996
myself,15.4984,269.12062499999996
all,10.4254,291.12937500000004
the,3.09318,261.934375
credit,11.3809,248.26999999999998
for,4.89381,283.316875
her,9.55181,274.96375
I,7.67562,278.91437499999995
had,8.03747,249.40125
a,4.33312,246.599375
feeling,16.0277,241.645625
that,3.31094,258.53625
young,12.8752,301.71562499999993
Pete,16.6209,254.35625
the,6.52863,369.040625
most,8.84903,301.564375
promising,15.6195,255.2986666666667
at,7.63742,320.6025000000001
had,11.4356,308.2833333333334
something,12.4552,296.1766666666667
to,4.14082,261.648125
do,7.44524,273.16375
with,4.26936,273.854
been,14.2223,265.519375
out,8.72237,253.86499999999998
with,9.30381,261.46999999999997
Pete,16.9683,242.71249999999998
the,7.34181,263.41125
night,12.7837,254.4225
before,10.5784,289.958125
and,7.46475,251.09625000000003
her,10.1973,271.79937500000005
gay,17.5667,277.6287500000001
about,8.67317,318.06428571428575
their,3.91504,331.913125
date,14.0928,355.126875
my,12.2238,271.96562500000005
mood,15.2387,273.473125
a,7.51227,277.96624999999995
But,4.58894,262.91
once,8.87655,328.32187500000003
I,12.043,280.3993750000001
was,4.70398,239.05562500000002
alone,13.3814,276.508
driving,14.3287,295.81437500000004
to,6.73883,250.27500000000003
the,4.48029,247.48499999999996
the,6.6718,265.86749999999995
If,7.38143,293.01375
she,10.1362,282.995
and,7.44117,295.96999999999997
Pete,15.5186,297.45125
were,9.3452,275.905625
really,10.9541,284.1593333333333
getting,7.17682,246.14200000000002
have,9.9831,242.7325
to,5.22691,268.11187500000005
do,5.95299,235.12124999999997
some,7.70408,252.75437499999998
hard,12.9793,249.2925
Should,12.5747,262.07812500000006
I,11.5216,276.431875
tell,11.2231,264.09187499999996
him,6.1887,241.43812500000007
the,5.08921,266.149375
truth,12.4229,278.1681249999999
about,6.06742,274.82312499999995
Did,13.1034,330.616875
he,10.7343,304.511875
have,12.229,260.639375
a,5.12983,285.48812499999997
right,11.9872,282.80312499999997
to,1.71874,276.28249999999997
know,9.75749,240.94687499999998
the,4.5261,265.8325
secret,15.2567,289.325
kept,15.5201,273.360625
from,8.47045,239.5325
all,11.0093,297.55937499999993
these,6.64664,270.03625
and,6.26337,366.27642857142854
make,14.1074,415.719375
the,4.04996,410.60866666666664
kind,10.4193,345.199375
of,0.191074,312.583125
any,12.5057,371.59375000000006
dreams,15.8104,408.91562500000003
I,7.67562,335.88437500000003
suppose,9.94429,455.12125000000003
a,7.80889,300.34187499999996
had,11.1138,357.56666666666666
sneaked,18.1023,393.606
a,7.58049,320.53
cigarette,16.2631,346.28937500000006
in,6.77856,296.51875
the,2.68569,305.639375
hold,14.6415,279.26625
and,8.54835,294.745625
touched,15.8829,287.890625
off,2.84292,387.0300000000001
the,3.02897,310.850625
roaring,17.54,359.3013333333334
up,9.90538,325.83250000000004
in,4.90376,287.8626666666667
great,13.2508,324.7846666666667
clouds,15.6715,357.36066666666665
of,6.92999,310.8025
smoke,15.7637,302.9285714285715
and,5.66383,271.756875
the,6.02502,283.2186666666667
fierce,16.6739,315.71875
heat,14.3748,332.999375
quickly,12.699,312.4075
drove,8.69131,303.011875
us,12.3943,291.6368749999999
to,3.98758,305.91200000000003
the,4.48029,279.28000000000003
where,11.5239,314.08874999999995
we,4.71358,285.684375
huddled,18.7272,306.49999999999994
like,11.2927,302.1225
not,13.3111,384.87125
knowing,9.22808,394.758
what,3.71739,307.93625
to,5.71207,322.20625
The,13.6888,281.8353333333334
were,9.64454,352.0481250000001
stuck,12.7183,351.409375
We,8.08445,303.9813333333333
budge,17.0467,290.969375
I,7.67562,293.70874999999995
heard,9.94429,291.16625000000005
a,7.66888,285.38199999999995
cry,15.6034,270.100625
from,3.96339,250.77
a,4.16213,287.085625
as,10.1676,310.4025
a,2.67587,321.77312500000005
pillar,12.8307,408.009375
of,0.66711,319.1693333333333
flame,16.1596,271.69000000000005
leaped,15.7248,297.794375
from,8.20539,300.3464285714286
a,4.16213,272.4626666666666
and,5.98791,296.92375
the,6.16037,353.754375
bare,17.1979,367.7668750000001
He,5.6328,332.07266666666663
to,6.37048,321.5833333333333
the,3.06681,310.29625000000004
rail,16.9021,316.39000000000004
and,4.77074,323.636
leaped,15.5186,387.3025
overboard,17.3822,384.9753333333334
into,10.0627,364.73499999999996
the,2.33354,327.76375
One,7.38749,302.79600000000005
especially,8.32363,330.784375
bad,12.8511,367.52466666666675
shook,15.5201,433.37727272727267
No.,15.5201,424.2792857142858
3,13.4642,429.03357142857146
which,13.6147,397.51642857142855
violently,17.1324,400.25124999999997
in,6.75627,354.215625
the,2.68569,303.586
step,13.5354,464.36499999999995
on,7.98576,337.06928571428574
we,14.0894,336.67133333333334
got,7.847,291.420625
a,2.42276,295.869375
chance,5.46716,345.35249999999996
on,7.06961,389.16266666666667
those,9.0526,341.731875
the,6.56863,371.64625000000007
come,13.019,309.583125
We,8.08445,335.65062500000005
pulled,10.0222,354.22249999999997
and,7.13528,301.44562500000006
and,6.32926,347.4925
yanked,17.1806,350.19533333333334
and,6.46714,303.18375000000003
our,10.9902,296.09666666666664
hands,14.0588,297.35624999999993
until,11.4156,308.783125
they,5.09506,283.555625
The,2.68215,309.794
was,7.74468,396.56125000000003
and,5.87255,355.72799999999995
like,9.97807,345.78812500000004
an,5.29021,284.85374999999993
old,4.00773,292.32124999999996
Her,10.7236,318.65000000000003
was,9.00098,295.84875
down,7.24015,314.81312499999996
and,6.66085,288.75
a,5.56924,280.72999999999996
sharp,9.40419,305.386875
list,14.5194,318.66625000000005
helped,12.9591,342.2674999999999
us,12.3399,373.49187500000005
to,3.98758,329.8
cut,8.43143,365.52375
loose,8.41974,292.01666666666665
the,7.18594,276.54125
which,15.5721,325.1175
dropped,11.7283,307.37562499999996
heavily,13.5489,315.1675
into,5.25476,288.634
the,2.00773,290.935
Max,15.2568,429.73466666666667
and,5.66383,341.400625
I,9.19629,285.3025
leaped,16.6263,354.44625
into,9.67101,331.8168749999999
the,2.33354,268.894375
sea,15.102,281.73625
and,6.43158,282.39133333333336
to,5.89401,292.498
the,3.06681,273.46062499999994
get,14.2223,279.79875
away,8.5663,261.94187500000004
said,9.3458,333.32625
shaking,15.3042,367.583125
water,13.514,355.1646666666666
from,5.66357,305.17357142857145
his,6.28035,285.719375
mop,17.7279,291.77799999999996
of,7.16515,312.2025
is,8.3041,320.731875
going,7.20952,279.999375
to,0.355411,273.3112499999999
explode,16.5006,298.15562499999993
all,10.278,305.1175
at,9.86714,301.89500000000004
Then,9.16006,282.008125
the,3.44508,271.77125
seemed,15.5721,369.3186666666667
to,1.16467,301.02125
with,9.50225,399.675
a,3.7548,304.3175
roar,15.9445,298.935625
of,2.96339,293.71875
live,13.1971,307.85937500000006
of,6.03438,361.6107142857144
sparks,17.8029,321.261875
and,6.47186,323.5325
and,6.32926,322.64125
a,6.44389,351.23312500000003
dense,18.4586,286.785
cloud,16.4906,309.270625
of,4.54835,339.705625
we,14.2223,372.14437499999997
heard,15.3929,282.439375
the,5.34542,304.861875
voices,13.9957,294.77000000000004
of,2.00773,288.529375
men,11.9851,287.143125
in,4.3141,309.2806250000001
but,11.2192,321.50124999999997
we,9.04244,288.92625000000004
go,13.8147,287.13812499999995
back,5.40893,324.959375
into,4.79175,288.04875
that,8.93517,284.5175
Already,10.9926,312.773125
our,12.6279,278.21124999999995
was,8.22744,357.06812499999995
filled,12.1139,306.42812499999997
with,1.64945,330.88562499999995
five,10.4424,312.469375
inches,15.6427,298.90937500000007
of,7.20888,308.364375
you,14.2223,351.35400000000004
while,11.3807,329.26624999999996
we,8.69259,392.5075
As,6.95063,279.15687499999996
best,14.9841,312.985625
as,8.22162,318.8546666666667
I,8.89477,327.78562500000004
could,5.49252,285.875625
we,14.1578,328.9333333333333
were,5.92908,284.17400000000004
some,11.1325,372.2
700,15.3496,373.06562499999995
miles,13.288,406.3975
west,8.00778,327.038125
of,1.84292,318.005
New,8.32394,256.27125
in,5.9754,354.35499999999996
the,2.57667,315.218125
Three,10.3012,315.62466666666666
days,4.44121,331.23875000000004
we,13.8147,331.206875
had,5.53385,337.29437499999995
past,13.0424,328.17999999999995
Island,13.3111,363.25125
in,7.08246,342.113125
the,2.68569,280.506875
Now,8.15507,294.523125
we,7.56232,316.32250000000005
anxiously,17.1324,330.23125
for,7.50109,288.48562499999997
any,8.26369,298.461875
of,5.97785,316.1553333333333
land,11.4024,284.12466666666666
in,5.5488,272.31437500000004
the,2.68569,275.643125
for,8.4329,301.64125
this,8.1631,292.7033333333333
would,8.95715,412.024
have,4.67069,322.710625
to,2.5478,283.14812500000005
stop,9.53783,294.46562500000005
There,7.85717,296.57500000000005
were,4.9702,308.710625
and,5.00457,392.26928571428573
burns,14.1074,296.58874999999995
on,7.97753,308.55687500000005
our,8.25065,289.843125
our,10.6462,298.32500000000005
muscles,17.1976,283.44937500000003
were,9.20449,302.43812499999996
hot,14.875,302.563125
wires,17.3272,307.17875000000004
of,6.95057,342.135
was,9.13165,336.614375
The,2.68215,291.73312500000003
big,9.68703,291.03812500000004
man,12.9679,344.5112500000001
with,5.95137,365.41
the,3.04449,308.61562499999997
hair,14.8918,345.5093750000001
his,9.35857,319.8793333333333
words,12.525,337.42562499999997
sounded,17.3147,293.82687500000003
as,8.2706,312.79
if,7.95339,277.23
they,3.48428,260.06125
were,0.95131,269.235
in,6.33933,304.1506666666666
the,3.92037,278.66375
which,15.9227,344.83500000000004
I,8.43196,327.07062500000006
having,12.9642,327.5687500000001
studied,15.6179,317.81249999999994
the,1.63132,269.41
in,7.12287,272.064375
my,9.34843,267.383125
class,15.8777,378.00000000000006
at,8.62749,344.7756250000001
the,2.50944,289.33062499999994
University,5.22982,331.48125
of,0.0982607,266.84375
He,5.6328,299.835625
then,9.04607,299.12375
said,8.43896,279.24937500000004
something,13.9635,313.254375
which,12.3604,308.85187500000006
struck,11.7283,269.29499999999996
a,3.92034,308.46999999999997
in,5.88496,303.24
my,9.48728,270.6026666666667
help,12.9358,319.91937499999995
us,8.03275,284.52625
if,10.7117,310.1749999999999
near,12.2238,306.68187500000005
the,1.98095,295.80625
island,15.0199,296.761875
of,3.11996,335.39375
be,15.9277,293.166875
in,7.54215,301.774
real,9.95281,306.76
trouble,10.0925,302.70937499999997
rather,14.2223,346.881875
keep,14.7766,315.43375
or,6.14475,339.9437500000001
I,7.67562,296.824375
was,3.96865,296.6325
puzzled,18.246,285.26562500000006
by,3.54835,265.56625
the,2.89443,255.42000000000002
then,15.6021,278.4275
I,7.44663,287.7431250000001
recalled,16.7185,271.04875000000004
the,7.20829,280.7225
voice,14.8569,295.964375
of,1.42276,303.929375
mild,16.7115,269.4986666666666
Professor,17.4361,395.249375
Howard,14.7085,352.72133333333335
three,15.5201,337.138125
years,3.15748,302.64133333333336
ago,2.29379,264.70750000000004
in,5.22522,281.1653333333333
a,2.68939,281.60437500000006
university,13.3795,309.27
lecture,16.503,289.644375
on,4.28532,307.1175
primitive,17.6641,327.518125
He,5.6328,319.93375
had,6.39844,282.0475
been,0.986557,281.86999999999995
speaking,16.4437,312.950625
of,6.93806,277.580625
this,6.96085,287.895625
when,8.95715,378.88066666666674
the,2.65163,306.52562499999993
islands,18.2228,318.14562499999994
were,4.54835,347.41
under,10.0929,295.475
German,15.3925,359.26
mandate,16.5407,344.27874999999995
before,10.4854,366.4925
World,10.7611,321.801875
War,2.491,314.57500000000005
Europeans,15.2849,353.75687500000004
gave,12.6068,292.9506666666667
a,7.4168,379.89374999999995
wide,9.7077,337.57624999999996
The,2.68215,307.04187499999995
place,14.4404,307.66125
is,7.09085,295.435625
by,3.96776,311.4161538461539
several,9.16416,327.84062499999993
hundred,5.74014,358.5924999999999
women,12.2238,357.3421428571428
who,4.28123,387.04562500000003
are,5.09415,321.52750000000003
of,7.87371,433.2223076923077
the,2.74706,325.975625
Century --,12.485230000000001,346.470625
stone,18.1897,398.36750000000006
age,13.1901,381.83625
who,9.06367,347.12437499999993
live,8.81616,315.0175
in,2.74469,309.565
an,6.64682,311.683125
society,15.9224,506.31428571428563
which,12.3743,336.38133333333343
is,6.67417,337.6799999999999
I,7.67562,328.98812499999997
the,6.46964,335.595
voice,13.019,319.42999999999995
of,4.90182,334.1181250000001
a,5.0337,272.523125
Bobby,15.1773,318.39062499999994
how,11.7383,426.179375
do,11.6847,304.780625
they,10.812,301.55625
Dr.,15.5804,376.18562499999996
sure,14.1663,321.70312499999994
that,3.66485,313.129375
males,16.6818,309.57124999999996
have,9.09271,383.35875
something,13.0594,376.7099999999999
to,4.14082,343.32733333333334
do,7.44524,335.91062500000004
with,4.26936,350.3025
that,8.25869,313.363125
There,7.85717,344.036875
had,11.8992,317.71125
been,3.18334,309.63937500000003
classroom,17.1027,318.58625
which,15.5201,447.268125
quickly,12.3044,382.83133333333336
subsided,17.6685,401.0018749999999
as,8.22091,335.59375000000006
Professor,18.0719,338.00124999999997
said,9.3458,318.51624999999996
see,13.0064,309.73124999999993
your,9.52563,296.684375
Of,9.48448,313.40187499999996
males,15.9121,319.889375
play,13.2017,315.80062499999997
a,4.37462,280.75125
role,11.9363,270.40062500000005
but,10.8521,325.3775
believe,12.8419,323.4693749999999
me,13.223,343.563125
when,10.31,300.6175
I,7.40139,343.3418750000001
say,8.78075,260.73499999999996
you,9.51115,294.25687500000004
enjoy,14.8492,354.289375
yourself,16.0218,301.06749999999994
one,10.4186,313.68749999999994
bit,11.8214,313.2975
on,7.92071,300.071875
you,14.2223,303.20875
live,13.8188,294.28812500000004
for,6.89114,348.35812500000003
the,2.91632,364.89937499999996
females,18.6894,312.25375
either,12.3569,298.68875
drive,13.9438,358.49437500000005
the,6.03932,354.865
men,12.4229,319.735625
seized,15.1246,352.08384615384614
from,8.78298,333.0093333333334
neighboring,16.4593,418.8353333333333
islands,17.482,380.7273333333334
back,10.934,337.235625
to,2.73256,312.62749999999994
their,8.89591,282.5775
boats,17.1782,293.89687499999997
after,9.92521,339.19937500000003
exploiting,18.3256,419.76687499999997
them,10.4057,378.035
for,5.7576,332.37375000000003
or,9.9831,403.78875
they,9.47533,308.41812500000003
destroy,16.5884,355.53624999999994
them,10.6702,310.408125
by,9.26639,317.01874999999995
but,11.0896,357.78749999999997
ingenious,17.3949,496.6293333333334
In,4.57937,364.23
one,11.7647,284.895625
important,13.2446,323.71
aspect,15.2945,338.7981250000001
of,0.995766,318.68875
their,7.08887,309.9575
very,12.6347,337.83625
religion,17.2441,310.57499999999993
is,7.5391,408.01437500000003
the,4.53636,342.31062499999996
of,1.69705,367.37125
think,12.8624,313.84125
I,6.28914,314.27625
know,6.55507,316.03937499999995
what,4.5845,280.984375
you,6.25822,294.46999999999997
I,13.3111,377.8435714285714
know,15.9277,302.5306666666666
something,7.50589,307.83125
about,5.03028,284.109375
hope,14.2223,320.7233333333333
we,11.8651,298.76625
come,13.4936,264.73875
to,3.26682,268.77733333333333
a,5.55205,248.29999999999998
safer,15.8601,299.5093333333333
But,4.58894,247.23124999999996
we,7.16579,296.285
Three,10.3012,291.864375
hours,12.9417,323.170625
while,11.3807,280.08874999999995
we,8.69259,309.575625
were,5.92908,274.68812499999996
a,9.9831,329.3581250000001
dot,18.3846,323.9413333333334
of,7.28298,306.66874999999993
land,11.3359,306.278125
came,11.8308,282.91499999999996
into,7.74982,291.72125
The,2.68215,315.74105263157895
first,7.57437,284.73249999999996
rattle,17.5091,271.68500000000006
of,6.94098,276.901052631579
the,3.44768,252.37899999999996
machine,11.4738,239.24099999999999
at,7.63742,252.19799999999995
in,6.55891,257.2863157894737
the,2.57667,240.63849999999994
around,10.028,291.74315789473695
me,6.25114,261.8163157894737
the,5.07961,314.1955
varied,18.1889,268.57000000000005
voices,15.7291,292.8740000000001
and,6.48325,241.81350000000003
faces,13.0776,253.75250000000005
of,7.1371,236.89499999999992
exactly,15.9277,278.8665
like,11.4564,272.8825
last,10.3065,235.8535
The,2.68215,266.1635
young,11.2647,301.8250000000001
man,5.5053,282.604
spoke,15.3651,269.1625
steadily,14.8126,253.31999999999994
but,10.8521,287.0415
all,11.609,278.919
at,9.86714,234.81300000000002
once,9.08535,267.84499999999997
he,9.35636,254.81200000000004
looked,14.7549,232.4735
The,2.68215,265.202
middle-aged,18.2344,236.71055555555554
man,12.813,309.7305
said,6.81255,320.90250000000003
over,13.3659,270.734
and,6.99704,254.5333333333333
did,13.2975,263.97263157894736
I,10.4228,234.38899999999998
come,9.51771,229.28849999999994
why,12.8659,286.5010000000001
did,8.38965,241.868
I,10.4228,241.41049999999996
come,9.51771,235.7575
Then,9.16006,240.977
he,4.33455,237.5935
was,4.78926,237.53400000000002
Amid,13.4642,252.84699999999992
the,2.74469,240.7705
of,3.79466,263.35949999999997
small,10.5868,268.482
arms,15.2403,320.521
and,6.28532,241.01900000000006
automatic,15.5186,269.76
I,12.9535,277.281
heard,9.51771,260.1115
the,5.34542,263.7485
of,3.79466,252.53150000000005
Then,9.16006,256.35473684210524
the,3.44508,235.5678947368421
lights,14.8569,287.43684210526317
went,12.3197,254.794
This,7.11691,246.64300000000003
was,6.35473,240.51105263157896
my,11.1678,216.14199999999997
second,13.5083,252.23149999999995
day,9.29431,255.35499999999996
in,6.14282,221.147
the,7.62563,367.694
administrative,14.6636,400.273125
capital,12.1238,352.68
of,4.41884,303.66300000000007
and,4.34672,378.28055555555545
my,11.4415,296.0494736842105
thoughts,16.4218,311.95
were,9.30086,277.7875
none,14.7189,244.68052631578954
too,12.1309,275.48249999999996
Where,12.3688,301.535
was,8.47119,345.52894736842103
my,10.9958,271.37600000000003
Where,12.3688,298.5563157894737
should,10.8654,311.2635
I,8.79324,279.5035
To,8.20773,263.57300000000004
my,7.3421,260.0365
Better,13.9465,291.151
stay,14.5558,301.164
in,6.16485,246.6165000000001
the,2.68569,235.35600000000005
hotel,15.7046,247.987
where,11.3807,257.916
the,3.04161,275.8368421052632
walls,12.1591,258.7550000000001
looked,14.4361,287.33149999999995
good,5.21216,268.957
and,6.75984,278.4565
Chinese,13.9465,254.8105
and,6.12502,301.40250000000003
Indian,13.8131,276.466
merchants,16.126,339.3347368421053
across,12.7008,290.07250000000005
the,0.568773,276.7515
street,4.39503,245.97947368421055
were,9.85854,254.51888888888894
their,9.49976,287.2415
steel,12.5464,294.443
Hotel,15.5374,287.6975
attendants,17.5577,345.976
pulled,13.8291,318.684
parked,17.531,326.6515
bicycles,16.6531,308.0126315789474
into,9.61505,356.14700000000005
the,2.33354,279.24999999999994
A,5.74117,262.5347368421053
woman,9.96386,259.6290000000001
with,6.30236,274.47700000000003
a,3.59166,271.18149999999997
small,8.72375,302.7665
boy,16.5187,248.38789473684204
slipped,13.5803,250.47799999999998
in,5.78152,288.158
between,12.0649,305.7465000000001
she,13.3611,285.13400000000007
She,8.86122,301.76050000000004
held,8.43609,308.813
out,7.90182,292.13
her,9.85415,257.2036842105263
hand,13.7419,313.4705
to,4.04277,286.11050000000006
show,8.82066,258.78499999999997
that,2.5813,293.1155
she,8.49316,278.5755
had,5.07199,250.3485
The,2.68215,261.2995
American,9.20265,268.27549999999997
worried,15.5781,339.71500000000003
about,0.99833,317.34650000000005
getting,13.7049,319.5305263157895
to,7.46742,260.7594736842105
the,1.42276,260.291
cable,12.6571,262.34849999999994
But,4.58894,274.7955
what,7.98708,278.158947368421
was,5.68194,283.2205
the,5.03003,295.7695
Had,13.4642,286.71649999999994
the,1.71874,273.44947368421055
finally,13.5636,370.005
come,7.66383,301.7452941176471
this,10.3166,307.467
Or,10.497,295.5225
was,6.7892,306.85299999999995
it,10.9958,258.9699999999999
another,12.4685,239.82200000000003
revolt,17.374,340.43149999999997
inside,13.6989,307.4375
play,15.9277,315.24649999999997
I,12.9535,319.00315789473683
go,14.2223,301.1985
to,3.9389,277.19849999999997
the,3.7115,251.35700000000003
roof,16.7965,252.3585
and,6.61673,264.69200000000006
By,8.26237,250.29299999999998
the,6.52863,296.9078947368421
answer,12.2247,286.1775
was,8.83782,276.9935
There,7.85717,268.19449999999995
had,11.8992,274.36150000000004
been,3.18334,252.92600000000002
an,9.06271,249.66300000000007
eclipse,18.4207,359.3683333333333
of,6.94136,303.337
the,3.44768,302.80150000000003
A,5.74117,300.6325
traditional,14.5764,339.95799999999997
explanation,14.4189,413.8172222222222
is,6.13332,366.9415
that,5.46133,311.63649999999996
the,2.19671,273.745
was,9.11738,282.1855
being,8.09906,299.94050000000004
swallowed,10.5259,302.597
by,8.17231,308.05
a,4.19672,265.64149999999995
and,5.98791,328.632
the,4.92678,282.177
remedy,17.7463,348.8615
was,8.3103,274.116
to,6.05923,265.8785000000001
make,6.942,258.32550000000003
all,10.8892,256.64549999999997
possible,11.5726,268.038
with,7.74514,330.8815789473685
The,2.68215,317.6329999999999
was,7.74468,298.24157894736845
for,6.45499,286.753
just,11.9095,289.8168421052631
before,6.42431,255.31400000000002
the,1.47446,277.3869999999999
the,6.51457,300.183
frightened,17.2192,310.0285
toad,17.346,326.5490000000001
had,9.21239,280.495
begun,10.7498,299.052
